Ser No.,Al,Ti,V,Cr,Mn,Fe,Ni,Cu,Nb,Mo,Al_wt%,Ti_wt%,V_wt%,Cr_wt%,Mn_wt%,Fe_wt%,Ni_wt%,Cu_wt%,Nb_wt%,Mo_wt%,Liquidus,Term. Temp,Peak Cracking Index,Num. Sim. Steps,Vol. Frac At Term. BCC_B2,Start Temp. BCC_B2,Vol. Frac At Term. BCC_B2#2,Start Temp. BCC_B2#2,Vol. Frac At Term. C14_LAVES,Start Temp. C14_LAVES,Vol. Frac At Term. CR3SI_A15,Start Temp. CR3SI_A15,Vol. Frac At Term. FCC_L12,Start Temp. FCC_L12,Vol. Frac At Term. HEUSLER_L21,Start Temp. HEUSLER_L21,Vol. Frac At Term. MU_PHASE,Start Temp. MU_PHASE,Vol. Frac At Term. SIGMA,Start Temp. SIGMA
30,36.25,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,19.4272302536122,6.73445767531705,7.16708260170892,7.31537095046243,7.7292839694689,7.85689073637538,8.25757879828239,8.94035238130021,13.0710411093865,13.500711524086,1407.37,860.36,3303.99445227262,566,0.915902673447491,1407.37,0,0,0.0489526526247104,1326.28,0.00160324196636709,1097.07,0,0,0,0,0,0,0,0
31,37.5,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,20.281688730284,6.6630400677981,7.09107709139429,7.23779287118954,7.64731642352125,7.77356994560312,8.17000878892084,8.84554169152648,12.9324252729198,13.3575391168426,1396.16,862.8,2987.7526971281,550,0.913549572814134,1396.16,0,0,0.0463932934833819,1321.07,0.00137904612128507,1097.4,0,0,0,0,0,0,0,0
32,38.75,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,21.1519858061341,6.59029863367943,7.01366271119765,7.15877677223966,7.56382949290912,7.68870468585514,8.08081554529315,8.74897355121051,12.7912399954169,13.2117128060643,1384.77,865.51,16465.8327313599,543,0.910448336092635,1384.77,0,0,0.0448927732764578,1314.48,0.000617073967805749,1088.78,0,0,0,0,0,0,0,0
33,40,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,22.0385659921846,6.51619621970602,6.93479992112027,7.07828229552373,7.47878053603128,7.60225161153786,7.98995351125421,8.65059863742116,12.6474131653959,13.0631581098249,1373.2,867.33,22517998136832,529,0.917988314837668,1373.2,0,0,0.0398223878114807,1307.66,0,0,0,0,0,0,0,0,0,0
34,41.25,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,22.9418905826967,6.44069426984101,6.85444768826625,6.99626755916713,7.39212530128325,7.51416574047404,7.89737541061228,8.5503657649595,12.500869948688,12.9117977340118,1361.45,867.36,5018.52224480887,522,0.917458555907077,1361.45,0,0,0.0363941807587128,1300.46,0,0,0,0,0,0,0,0,0,0
35,42.5,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,23.8624384649374,6.36375275758363,6.7725634148124,6.91268908398935,7.30381784937701,7.4244003749401,7.8030321641393,8.44822179650718,12.351532657072,12.7575514366416,1349.53,867.91,5140.39133956609,508,0.915180351674162,1349.53,0,0,0.0340094485946256,1293.4,0,0,0,0,0,0,0,0,0,0
36,43.75,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,24.8007069634057,6.28533011540679,6.68910286291292,6.82750171685485,7.21381047235503,7.33290701934301,7.7068728030495,8.34411154895105,12.1993206113185,12.6003358864026,1337.43,875.41,80899.4157490693,494,0.913075190407306,1337.43,0,0,0.0312170205902047,1285.8,0,0,0.000436445666769118,893.92,0,0,0,0,0,0
37,45,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,25.7572127357512,6.20538315987414,6.60402007500592,6.74065854933076,7.12205360764546,7.23963529285669,7.60884437718037,8.23797769397209,12.0441499958482,12.4400645125352,1325.15,823.99,8246.04956279089,533,0.803780931968568,1325.15,0,0,0.0329369129384422,1277.02,0,0,0.00249175804470188,865.72,0,0,0,0,0,0
38,11.1111,0.0001,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,4.88974044139092,7.80711940512005e-05,9.23182705378906,9.42283537137953,9.95599141535596,10.1203600529789,10.6364811995611,11.5159530831157,16.8366401841177,17.3900931271171,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,10.97222222,1.25,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,4.84189458684131,0.978572078580966,9.1414941087714,9.33063341996148,9.85857255992468,10.0213328590228,10.5324037871721,11.403270084331,16.671894540252,17.2199319751424,1588.14,869.38,86056.9304344383,745,0.760579876563354,1588.14,0.00322683241098188,931.47,0.110244601823576,1324.42,0,0,0.112730614323143,916.41,0,0,0.00165989624513886,1081.46,0.00185075742799413,982.82
40,10.83333333,2.5,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,4.79378114702306,1.96253846354969,9.05065596292524,9.23791581501042,9.76060887462579,9.92175184031958,10.427744305916,11.2899568886194,16.5062275311439,17.048819170867,1586.33,847.57,55845.148709386,766,0.763203826059074,1586.33,0.00908233466292899,1077.58,0.108844357970378,1323.95,0,0,0.108721024730169,912.43,0,0,0.000391197197593167,1047.5,0,0
41,10.69444444,3.75,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,4.7454017523893,2.9519438817569,8.9593156945451,9.14468569851138,9.66210367922183,9.8216203714395,10.3225063024604,11.1760173359028,16.339644770865,16.8767605129078,1584.79,825.84,199004.026305549,786,0.768595734163718,1584.79,0.0101105323586363,1066.66,0.107777519067678,1321.49,0,0,0.103487444414904,905.45,0,0,5.64944359908815e-05,1018.51,0,0
42,10.55555556,5,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,4.69675419184171,3.94683355230199,8.86746912907865,9.05093880953974,9.56305247169964,9.72093387604329,10.2166849670805,11.0614462187671,16.1721386460324,16.7037481376151,1583.55,804.78,78740.2252964292,808,0.700386787571182,1583.55,0,0,0.109243335914122,1319.85,0,0,0.123502364009878,886.4,0.0552394901113601,937.5,0.000177398723492391,930.29,0.00162232925590753,883.37
43,10.41666667,6.25,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,4.647836229218,4.94725320686647,8.77511204465286,8.95667083887108,9.46345069901337,9.61968772591652,10.1102754355308,10.9462382707689,16.0037014569612,16.5297740922007,1582.67,775.74,9383.47768338035,836,0.605949035392941,1582.67,0,0,0.117057648318348,1318.07,8.50169182092667e-06,822.84,0.138726038621694,866.7,0.127703953867155,991.75,0.000250363838317874,957.99,0.000410697093304601,810.81
44,10.27777778,7.5,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,4.59864560386825,5.95324907792855,8.68224017316198,8.86187743009167,9.36329375825787,9.51787724216227,10.0032727902987,10.8303881677938,15.8343254196495,16.3548303367874,1582.17,717.888,129599989276849,898,0.677459720717997,1582.17,0.00273922147290993,717.92,0.118901586633616,1316.34,2.91105502630809e-05,872.3,0.11444962250924,872.3,0.0864207381160609,987.22,0,0,0,0
45,10.13888889,8.75,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,4.54918002973844,6.96486791750384,8.58884919853739,8.76655417783263,9.26257699480285,9.41549769330455,9.89567205861087,10.7138905258972,15.6640026626225,16.1789087411497,1582.1,749.39,82969.7356917625,857,0.717881639989948,1582.1,0.0020823684822137,873.08,0.117067438651665,1312.78,0,0,0.095965346765941,862.67,0.0576489938049366,981.14,0,0,0,0
46,10,10,10,10,10,10,10,10,10,10,4.49943719514737,7.98215700170926,8.49493475632634,8.67069662733981,9.1612957018385,9.31254429482637,9.78746821194814,10.5967399007796,15.4927252261642,16.0020010839205,1582.48,746.15,70870.957658953,858,0.744624754304429,1582.48,0.00446261050319209,919.49,0.118079192315465,1309.38,0,0,0.0841175384032676,853.46,0.0393427361721835,973.77,0,0,0,0
47,9.861111111,11.25,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,4.44941476246712,9.0051641372968,8.40049243308873,8.57430027385815,9.05944511972496,9.2090122085085,9.67865616535034,10.4789307870334,15.3204850612175,15.8240990514545,1583.31,682.633,127186.189619419,940,0.749560456523539,1583.31,0,0,0.127788300577684,1305.22,2.92656821736731e-06,965.26,0.0823734864353248,844.2,0.040018485421774,965.26,0,0,2.12028201357489e-05,734.21
48,9.722222222,12.5,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,4.39911036764452,10.0339376714406,8.30551776549356,8.47736056170946,8.95702043501796,9.10489654143905,9.56923077637536,10.3604576170165,15.1472740277363,15.6451942361266,1584.61,683.016,187090.697852959,935,0.778690793460476,1584.61,0.00272804717138703,683.812,0.126580625474084,1300.49,0,0,0.0721433427238357,832.15,0.0189267966712799,829.12,0,0,0.000877850250426538,901.88
49,9.583333333,13.75,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,4.34852161993169,11.0685264972475,8.21000623981026,8.37987288377319,8.85401677992022,9.00019234545569,9.45918684451304,10.2413147602172,14.9730838937578,15.4652781353734,1586.36,683.459,226653.706250614,934,0.781090735501013,1586.36,0.00360713701614269,683.746,0.125995590479417,1296.1,0,0,0.0665920688430386,816.67,0.0187186120688367,815.63,0,0,0.0033847032901932,938.04
50,9.444444444,15,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,4.29764610147605,12.1089800621415,8.11395329113457,8.28183258069635,8.75042923144657,8.89489461629717,9.34851911029331,10.1214965222888,14.7979063339906,15.284342150235,1588.51,729.31,153983.596262539,882,0.803269640305896,1588.51,0.00999517624510976,729.34,0.11638258517334,1291.56,1.92448002159422e-05,844.95,0.0552833758483176,803.89,0,0,0,0,0.0108187034161148,951.49
51,9.305555556,16.25,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,4.24648136699513,13.1553483745145,8.01735430277467,8.18323494026681,8.64625281076194,8.78899829293022,9.23722225457881,10.0009971442841,14.6217329286951,15.1023775841988,1591.05,728.54,8335.31949512774,886,0.803854542094117,1591.05,0.0160519777613433,751.57,0.119273699022081,1286.95,2.65056796723911e-06,809.12,0.0420676006520434,795.09,0,0,0,0,0.00907729510055006,931.76
52,9.166666667,17.5,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,4.19502494314965,14.2076820165473,7.92020460506742,8.08407519620521,8.5414824819048,8.68249825625202,9.12529089720118,9.8798108011781,14.4445551615248,14.9193756409695,1593.75,724.209,6422.85725762489,885,0.804657937731901,1593.75,0.0213847612984009,753.88,0.117839916103787,1281.95,0,0,0.0346973751257247,782.64,0,0,0,0,0.0115684768825909,944.34
53,9.027777778,18.75,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,4.14327432849024,15.266032145299,7.82249947527796,7.98434852806236,8.43611315167878,8.57538932897997,9.01271959684522,9.75793160174342,14.2663644193431,14.73532742428,1597.08,727.48,53672.4687635518,894,0.793008148721206,1597.08,0.0499333203905269,998.8,0.11405414638684,1276.99,0,0,0.033007985836862,777.22,0,0,0,0,0,0
54,8.888888889,20,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,4.09122699282687,16.3304505056034,7.72423413640895,7.88405006000393,8.33013966836864,8.46766627434647,8.8995028496771,9.63535358706457,14.0871519900516,14.5502239356484,1600.5,725.156,247911.019363236,899,0.791700445178589,1600.41,0.0594560995215182,1007.51,0.112660894614448,1271.58,0,0,0.0262940022385977,767.04,0,0,0,0,0,0
55,8.75,21.25,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,4.0388803768715,17.4009894373764,7.62540375652613,7.78317486012195,8.22355682101277,8.35932379535946,8.78563508856716,9.5120707296967,13.9069090613603,14.3640560731076,1604.11,722.805,126839.170341672,906,0.789975971958689,1604.11,0.0603849507736134,985.29,0.119179955987558,1267.01,0,0,0.0208754211669021,758.86,0,0,0,0,0,0
56,8.611111111,22.5,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,3.98623189181863,18.4777018841948,7.52600344796623,7.68171793962647,8.1163593385491,8.25035653393416,8.67111068217741,9.38807693267759,13.7256267193426,14.176814629713,1607.88,720.716,125437.637794011,916,0.786226843976221,1607.88,0.0670173070149157,990.61,0.121229907080585,1260.79,0,0,0.0158118779603056,751.39,0,0,0,0,0,0
57,8.472222222,23.75,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,3.9332789189185,19.5606414020243,7.42602826653126,7.57967425202307,8.00854188894614,8.14075907000978,8.5559239340332,9.26336602852254,13.5432959469662,13.988490292025,1611.78,719.147,64150.2993164356,911,0.784808155340861,1611.78,0.0738076703240343,1012.21,0.120758902204888,1254.68,0,0,0.0106556144543822,744.44,0,0,0,0,0,0
58,8.333333333,25,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,3.8800188090429,20.6498621680993,7.32547321066872,7.47703869227613,7.90009907831883,8.03052592065083,8.44006908157864,9.13793177820176,13.359907622598,13.7990736385648,1615.76,716.587,77589.9881929975,916,0.779455208784122,1615.76,0.0801783213278598,1248.67,0.125139470294431,1248.67,0,0,0.00544276697366228,736.96,0,0,0,0,0,0
59,8.194444444,26.25,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,3.82644888224336,21.7454189899584,7.22433322063751,7.37380609595751,7.79102545002912,7.91965153913277,8.32354029521568,9.01176787009993,13.1754525184827,13.608555138243,1619.8,711.183,24383.6927593799,926,0.519241043481681,1619.8,0.340014303817967,1032.26,0.128470327949015,1241.29,0,0,0.00256966328358476,729.88,0,0,0,0,0,0
60,8.055555556,27.5,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,3.77256642740866,22.8473673124483,7.12260317786124,7.2699712385865,7.68131548398848,7.80813031423307,8.20633167755899,8.88486791920951,12.9899212995638,13.4169251491415,1623.85,692.101,8498.30804197605,945,0.516757897354335,1623.85,0.338042419154559,1035.28,0.132801990833151,1234.76,0,0,0.00246858581994657,710.388,0,0,0,0,0,0
61,7.916666667,28.75,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,3.71836870138495,23.955763235719,7.02027790326708,7.16552883393418,7.57096359486645,7.69595656841015,8.08843726152202,8.75722546505849,12.8033045204533,13.2241739153843,1627.9,683.537,98782.0646155938,965,0.514991935273597,1627.9,0.335533335260919,1037.92,0.138961923558902,1226.95,0,0,0.00755165310786113,702.079,0,0,0,0,0,0
62,7.777777778,30,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,3.66385292913577,25.0706635119505,6.91735215758781,7.06047353433191,7.45996413241646,7.58312455813457,7.9698510106651,8.62883397208738,12.6155926259835,13.0302915677069,1631.92,683.798,7993.75050744963,966,0.50887541020991,1631.92,0.33284545359909,1040.19,0.139975963595216,1219.22,0,0,0.00137476121528492,691.213,0,0,0,0,0,0
63,7.638888889,31.25,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,3.60901630285682,26.1921255634566,6.8138206396906,6.95479992896535,7.3483113796734,7.46962847205688,7.85056681726985,8.49968682756427,12.4267759481586,12.8352681203076,1635.89,683.541,7314.97770577197,965,0.5106415634445,1635.89,0.329839641548498,1032.26,0.147222752439365,1211.79,0,0,0.00690970266131992,683.859,0,0,0,0,0,0
64,7.5,32.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,3.55385598159543,27.3202074904673,6.70967798585851,6.8485025431412,7.23599955217885,7.35546243022003,7.7305785015114,8.36977734068872,12.2368447048442,12.6390934694944,1639.78,683.517,7507.48282624483,968,0.509047764261835,1639.78,0.327093012163795,1033.33,0.150141487224439,1202.68,0,0,0.0061543777898211,684.601,0,0,0,0,0,0
65,7.361111111,33.75,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,3.49836909075996,28.4549680811625,6.6049187688642,6.74157583734175,7.12302279698209,7.24062048304388,7.60987981039117,8.23909874143624,12.0457889980782,12.44175739194,1643.58,683.571,8958.33754062885,976,0.504408099069196,1643.58,0.323841010954251,1034.13,0.149838774211995,1193.48,0,0,0.000258811388081885,683.602,0,0,0,0,0,0
66,7.222222222,35,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,3.44255272162041,29.5964668218844,6.49953749702717,6.6340142062625,7.00937519162339,7.12509661029175,7.48846441665061,8.10764417938221,11.8535988123514,12.2432495429062,1647.27,683.58,10992.1497219079,976,0.504136041706114,1647.27,0.320433866984782,1034.34,0.151291679993003,1183.38,0,0,0,0,0,0,0,0,0,0
67,7.083333333,36.25,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,3.38640393080013,30.7447639075325,6.39352861325403,6.52581197783276,6.89505074309901,7.00888472001828,7.36632591766556,7.97540672250482,11.6602640128573,12.0435594544356,1650.84,683.572,11493.0321164389,979,0.50532941004581,1650.84,0.31654451885197,1033.94,0.151972889884712,1173.74,0,0,0,0,0,0,0,0,0,0
68,6.944444444,37.5,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,3.32991973975843,31.8999202521451,6.28688649406175,6.4169634122185,6.78004338680783,6.89197864749869,7.24345783432072,7.84237935596655,11.4657743437105,11.8426765335119,1554.09,685.06,108732.572588126,890,0.692120895376125,1554.09,0.0306651259350106,890.29,0.151632022456173,1046.09,0,0,0,0,0,0,0,0,0,0
69,6.805555556,38.75,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,3.27309713442291,33.0619974964185,6.17960544888339,6.30746270111383,6.6643469858026,6.77437215446769,7.1198536102099,7.70855498124817,11.2701194266805,11.6405900607524,1657.54,689.703,312519.02900622,987,0.511532812822753,1657.54,0.306464098907449,1030.93,0.148843110846398,1149.97,0,0,0,0,0,0,0,0,0,0
70,6.666666667,40,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,3.21593306402329,34.2310580315557,6.07167971786652,6.19730396549385,6.54795532841567,6.65605892670598,6.99550660909936,7.57392641340242,11.0732887571769,11.4372891862603,1660.65,707.156,19979.4864115904,966,0.519755520339916,1660.65,0.299922354828167,1028.14,0.144533702518748,1137.56,0,0,0,0,0,0,0,0,0,0
71,6.527777778,41.25,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,3.15842444148138,35.4071649912921,5.96310347260931,6.08648125636594,6.43086212905285,6.53703257484722,6.87041011577595,7.43848638197227,10.8752717055915,11.2327629310115,1663.59,743.2,7771.96299276349,942,0.532821665323834,1663.59,0.29207189926384,1024.4,0.137975624287319,1123.5,0,0,0,0,0,0,0,0,0,0
72,6.388888889,42.5,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,3.1005681422374,36.5903822758975,5.85387081394476,5.97498855250818,6.3130610258038,6.41728663194898,6.74455733349416,7.30222752822688,10.6760575132573,11.0270001826811,1666.35,749.93,6443.84713748651,939,0.544993091468286,1666.35,0.283132408248285,1029.62,0.131452016560027,1108.65,0,0,0,0,0,0,0,0,0,0
73,6.25,43.75,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,3.04236100383706,37.7807745606211,5.74397577116105,5.86281975967355,6.19454557960123,6.29681455263808,6.61794138307792,7.16514240418908,10.4756352910268,10.819989694174,1668.91,754.46,25661.5484994548,937,0.558920358050108,1668.91,0.273161546554817,1023.69,0.124494166175004,1092.72,0,0,0,0,0,0,0,0,0,0
74,6.111111111,45,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,2.98379982535536,38.9784073074758,5.63341230091367,5.74996870947955,6.07530927304768,6.17560971191794,6.49055530166711,7.02722347127832,10.273994017288,10.6117200815766,1671.28,759.19,4812.97555852117,929,0.574987050624605,1671.28,0.262125792340609,1016.64,0.11639446592507,1076.18,0,0,0,0,0,0,0,0,0,0
75,5.972222222,46.25,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,2.92488136680977,40.1833467772379,5.52217428611754,5.63642915827741,5.95534550922079,6.05366540395419,6.36239204144119,6.88846309892869,10.0711225359436,10.402179822069,1673.42,762.09,5520.43008822018,931,0.591972259738793,1673.42,0.250187468875699,1018.62,0.108401844324387,1057.65,0,0,0,0,0,0,0,0,0,0
76,5.833333333,47.5,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,2.86560234856275,41.395660041668,5.4102555348189,5.52219478600062,5.83464761045661,5.93097484083785,6.23344446831938,6.74885356318169,9.86700955435367,10.1913572518005,1675.34,764.56,6799.93797813751,926,0.609760314801938,1675.34,0.237765491805395,1010.15,0.100541622376055,1039.25,0,0,0,0,0,0,0,0,0,0
77,5.694444444,48.75,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,2.80595945071312,42.6154149959563,5.29764977904633,5.4072591949922,5.71320881711058,5.80753115132586,6.10370536063692,6.60838704525299,9.66164364124059,9.97924056372513,1677.87,767.54,8534.49497773514,925,0.627646898562623,1677.87,0.224776006939668,1012.24,0.092952375771276,1021.28,0,0,0,0,0,0,0,0,0,0
78,5.555555556,50,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,2.74594931269306,43.8426803669657,5.18435067404972,5.29161590922794,5.59102228673676,5.68332738000681,5.97316740826824,6.46705563058309,9.45501322530061,9.76581780616802,1678.5,774.94,10555.1992267822,923,0.646276991162671,1678.5,0.211514243250392,1009.41,0.0851969194784629,1008.37,0,0,0,0,0,0,0,0,0,0
79,5.416666667,51.25,5.416666667,5.416666667,5.416666667,5.416666667,5.416666667,5.416666667,5.416666667,5.416666667,2.68556853177673,45.0775257437308,5.07035179548478,5.17525837144256,5.46808109105145,5.55835648421435,5.84182320938299,6.32485130532519,9.24710659006928,9.55107687752188,1679.72,794.7,272843.789167422,919,0.790629605505628,1679.72,0.0669446344716582,941.43,0.0854210721492417,1000.46,0,0,0,0,0,0,0,0,0,0
80,5.277777778,52.5,5.277777778,5.277777778,5.277777778,5.277777778,5.277777778,5.277777778,5.277777778,5.277777778,2.62481366371728,46.3200215644317,4.95564664061543,5.05817994435711,5.34437821723,5.43261133534547,5.70966527183152,6.18176595784516,9.03791187611435,9.33500552851197,1680.54,797.19,49485.3790821092,913,0.792518780608023,1680.54,0.0737241767846536,944.51,0.0760578736546071,993.54,0,0,0,0,0,0,0,0,0,0
81,5.138888889,53.75,5.138888889,5.138888889,5.138888889,5.138888889,5.138888889,5.138888889,5.138888889,5.138888889,2.56368122124516,47.5702391471036,4.84022862547887,4.94037390778532,5.21990656484941,5.30608471575258,5.57668600987852,6.03779137518512,8.8274170758655,9.11759135685589,1681.39,787.06,12844.8901266293,914,0.807680625437715,1681.39,0.0775013646163702,935.72,0.0601323794827003,984.75,0,0,0,0,0,0,0,0,0,0
82,5,55,5,5,5,5,5,5,5,5,2.50216767361095,48.8282506989878,4.72409108402227,4.82183345775239,5.09465894495732,5.17876931779718,5.44287774320834,5.89291924198656,8.61561003203984,8.89882180563734,1681.82,800.15,187031.752900462,911,0.821489453473517,1681.82,0.0708804688842379,938.22,0.0522418815770863,977.25,0,0,0,0,0,0,0,0,0,0
83,4.861111111,56.25,4.861111111,4.861111111,4.861111111,4.861111111,4.861111111,4.861111111,4.861111111,4.861111111,2.44026944590554,50.0941293304334,4.60722726681937,4.70255170518511,4.96862807868797,5.05065774244293,5.30823269544638,5.7471411388894,8.40247843530133,8.67868416088859,1681.99,802.26,48886.4736385603,907,0.836409463193663,1681.99,0.0630123321567986,929.22,0.0463187237945914,968.89,0,0,0,0,0,0,0,0,0,0
84,4.722222222,57.5,4.722222222,4.722222222,4.722222222,4.722222222,4.722222222,4.722222222,4.722222222,4.722222222,2.37798291836762,51.367949069061,4.48963033976292,4.58252167457722,4.84180659585205,4.92174249782223,5.17274299265253,5.60044854090091,8.18800982187613,8.45716554912743,1681.88,804.15,14516.9587213096,903,0.839990247653872,1681.78,0.066350681171042,931.34,0.0401141662571325,960.75,0,0,0,0,0,0,0,0,0,0
85,4.583333333,58.75,4.583333333,4.583333333,4.583333333,4.583333333,4.583333333,4.583333333,4.583333333,4.583333333,2.31530442567798,52.6497848741933,4.37129338273248,4.46173630262962,4.7141870335,4.79201599777581,5.0364006617863,5.45283281573394,7.97219157112292,8.23425293484765,1681.35,806.72,234757.592004179,909,0.841396452403365,1681.35,0.0644981094055297,953.35,0.039872117448603,953.35,0,0,0,0,0,0,0,0,0,0
86,4.444444444,60,4.444444444,4.444444444,4.444444444,4.444444444,4.444444444,4.444444444,4.444444444,4.444444444,2.25223025624061,53.9397126515595,4.25220938823695,4.34018843686484,4.58576183445804,4.66147056036458,4.89919762914278,5.30428522211349,7.75501090305725,8.00993311796195,1680.77,814.53,36534.0737620548,893,0.857537023635057,1680.77,0.0599292711339233,923.94,0.0311291972361088,943.67,0,0,0,0,0,0,0,0,0,0
87,4.305555556,61.25,4.305555556,4.305555556,4.305555556,4.305555556,4.305555556,4.305555556,4.305555556,4.305555556,2.18875665173078,55.2378092625357,4.13237126056147,4.21787083475628,4.45652334640819,4.53009840693446,4.76112571936976,5.15479690871264,7.53645487679565,7.78419273219502,1679.77,807.96,32679.570366478,893,0.848100900567542,1679.77,0.0735928276324705,934.67,0.0259525142676964,921.42,0,0,0,0,0,0,0,0,0,0
88,4.166666667,62.5,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,2.12487980523278,56.5441525622307,4.01177181225144,4.09477616013949,4.32646381809646,4.39789165826198,4.62217665141678,5.0043589097666,7.31651038414338,7.55701823846037,1678.47,809.17,99365.6451791981,889,0.818573025508693,1678.47,0.107651575488366,969.37,0.0226280823773385,912.31,0,0,0,0,0,0,0,0,0,0
89,4.027777778,63.75,4.027777778,4.027777778,4.027777778,4.027777778,4.027777778,4.027777778,4.027777778,4.027777778,2.06059586214128,57.8588213810519,3.89040376581429,3.97089698494916,4.1955754011681,4.26484233641983,4.48234204049582,4.85296214719554,7.09516415269802,7.32839592806602,1579.31,808.97,2607.01980951129,785,0.726794243190141,1579.31,0.100070956462912,961.31,0.0193742297406986,903.27,0,0,0,0,0,0,0,0,0,0
90,3.888888889,65,3.888888889,3.888888889,3.888888889,3.888888889,3.888888889,3.888888889,3.888888889,3.888888889,1.99590091828512,59.1818955630762,3.76825975017718,3.84622578560349,4.0638501463475,4.13094236089366,4.34161339400003,4.70059742618585,6.87240273938914,7.09831191604182,1674.93,810.08,11908.8889332674,883,0.844184603235977,1674.93,0.0934945059379637,955.84,0.0165551234810088,894.71,0,0,0,0,0,0,0,0,0,0
